author,title,link,year
Huan Liu,Toward integrating feature selection algorithms for classification and clustering,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Dzf46C8AAAAJ&citation_for_view=Dzf46C8AAAAJ:d1gkVwhDpl0C,2005
Huan Liu,Feature selection for high-dimensional data: A fast correlation-based filter solution,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Dzf46C8AAAAJ&citation_for_view=Dzf46C8AAAAJ:2osOgNQ5qMEC,2003
Huan Liu,Feature selection for knowledge discovery and data mining,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Dzf46C8AAAAJ&citation_for_view=Dzf46C8AAAAJ:QnvtoSqgJXcC,2012
Huan Liu,Efficient feature selection via analysis of relevance and redundancy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Dzf46C8AAAAJ&citation_for_view=Dzf46C8AAAAJ:9yKSN-GCB0IC,2004
Huan Liu,Feature selection for classification: A review,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Dzf46C8AAAAJ&citation_for_view=Dzf46C8AAAAJ:UhchJFpsXkYC,2014
Huan Liu,Subspace clustering for high dimensional data: a review,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Dzf46C8AAAAJ&citation_for_view=Dzf46C8AAAAJ:qjMakFHDy7sC,2004
Huan Liu,Computational Methods of Feature Selection,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Dzf46C8AAAAJ&citation_for_view=Dzf46C8AAAAJ:8d8msizDQcsC,2007
Huan Liu,"Fakenewsnet: A data repository with news content, social context, and spatiotemporal information for studying fake news on social media",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Dzf46C8AAAAJ&citation_for_view=Dzf46C8AAAAJ:QEdBKvMvu1gC,2020
Huan Liu,Chi2: Feature selection and discretization of numeric attributes,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Dzf46C8AAAAJ&citation_for_view=Dzf46C8AAAAJ:YsMSGLbcyi4C,1995
Huan Liu,Discretization: An enabling technique,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Dzf46C8AAAAJ&citation_for_view=Dzf46C8AAAAJ:UeHWp8X0CEIC,2002
Huan Liu,Is the sample good enough? Comparing data from Twitter's streaming API with Twitter's firehose,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Dzf46C8AAAAJ&citation_for_view=Dzf46C8AAAAJ:PUVU9ZnMOtMC,2013
Huan Liu,"Feature extraction, construction and selection: A data mining perspective",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Dzf46C8AAAAJ&citation_for_view=Dzf46C8AAAAJ:zYLM7Y9cAGgC,1998
Huan Liu,Spectral feature selection for supervised and unsupervised learning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Dzf46C8AAAAJ&citation_for_view=Dzf46C8AAAAJ:Zph67rFs4hoC,2007
Huan Liu,Consistency-based search in feature selection,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Dzf46C8AAAAJ&citation_for_view=Dzf46C8AAAAJ:ufrVoPGSRksC,2003
Huan Liu,Social Media Mining: An Introduction,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Dzf46C8AAAAJ&citation_for_view=Dzf46C8AAAAJ:68pgvIssxt4C,2014
Huan Liu,A probabilistic approach to feature selection-a filter solution,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Dzf46C8AAAAJ&citation_for_view=Dzf46C8AAAAJ:IjCSPb-OGe4C,1996
Jedidiah Crandall,Minos: Control data attack prevention orthogonal to memory model,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=nOF9akgAAAAJ&citation_for_view=nOF9akgAAAAJ:u5HHmVD_uO8C,2004
Jedidiah Crandall,On deriving unknown vulnerabilities from zero-day polymorphic and metamorphic worm exploits,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=nOF9akgAAAAJ&citation_for_view=nOF9akgAAAAJ:u-x6o8ySG0sC,2005
Jedidiah Crandall,Analyzing the Great Firewall of China over space and time,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=nOF9akgAAAAJ&citation_for_view=nOF9akgAAAAJ:3fE2CSJIrl8C,2015
Jedidiah Crandall,ConceptDoppler: a weather tracker for internet censorship.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=nOF9akgAAAAJ&citation_for_view=nOF9akgAAAAJ:d1gkVwhDpl0C,2007
Jedidiah Crandall,Temporal search: Detecting hidden malware timebombs with virtual machines,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=nOF9akgAAAAJ&citation_for_view=nOF9akgAAAAJ:2osOgNQ5qMEC,2006
Jedidiah Crandall,Empirical study of a national-scale distributed intrusion detection system: Backbone-level filtering of HTML responses in China,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=nOF9akgAAAAJ&citation_for_view=nOF9akgAAAAJ:Tyk-4Ss8FVUC,2010
Jedidiah Crandall,Minos: Architectural support for protecting control data,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=nOF9akgAAAAJ&citation_for_view=nOF9akgAAAAJ:UeHWp8X0CEIC,2006
Jedidiah Crandall,Detecting intentional packet drops on the Internet via TCP/IP side channels,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=nOF9akgAAAAJ&citation_for_view=nOF9akgAAAAJ:WF5omc3nYNoC,2014
Jedidiah Crandall,ExecRecorder: VM-based full-system replay for attack analysis and system recovery,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=nOF9akgAAAAJ&citation_for_view=nOF9akgAAAAJ:zYLM7Y9cAGgC,2006
Jedidiah Crandall,Idle port scanning and non-interference analysis of network protocol stacks using model checking,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=nOF9akgAAAAJ&citation_for_view=nOF9akgAAAAJ:YsMSGLbcyi4C,2010
Jedidiah Crandall,"Synchroscalar: A multiple clock domain, power-aware, tile-based embedded processor",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=nOF9akgAAAAJ&citation_for_view=nOF9akgAAAAJ:qjMakFHDy7sC,2004
Jedidiah Crandall,Experiences using Minos as a tool for capturing and analyzing novel worms for unknown vulnerabilities,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=nOF9akgAAAAJ&citation_for_view=nOF9akgAAAAJ:IjCSPb-OGe4C,2005
Jedidiah Crandall,OpenVPN is open to VPN fingerprinting,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=nOF9akgAAAAJ&citation_for_view=nOF9akgAAAAJ:dfsIfKJdRG4C,2025
Jedidiah Crandall,Every rose has its thorn: Censorship and surveillance on social video platforms in china,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=nOF9akgAAAAJ&citation_for_view=nOF9akgAAAAJ:Wp0gIr-vW9MC,2015
Jedidiah Crandall,"Three Researchers, Five Conjectures: An Empirical Analysis of {TOM-Skype} Censorship and Surveillance",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=nOF9akgAAAAJ&citation_for_view=nOF9akgAAAAJ:Y0pCki6q_DkC,2011
Jedidiah Crandall,"We chat, they watch: How international users unwittingly build up WeChat’s Chinese censorship apparatus",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=nOF9akgAAAAJ&citation_for_view=nOF9akgAAAAJ:HoB7MX3m0LUC,2020
Jedidiah Crandall,TSPU: Russia's decentralized censorship system,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=nOF9akgAAAAJ&citation_for_view=nOF9akgAAAAJ:f2IySw72cVMC,2022
Jedidiah Crandall,Chat program censorship and surveillance in China: Tracking TOM-Skype and Sina UC,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=nOF9akgAAAAJ&citation_for_view=nOF9akgAAAAJ:_FxGoFyzp5QC,2013
Jedidiah Crandall,Minos: Architectural support for software security through control data integrity,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=nOF9akgAAAAJ&citation_for_view=nOF9akgAAAAJ:W7OEmFMy1HYC,2004
Jedidiah Crandall,Original SYN: Finding machines hidden behind firewalls,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=nOF9akgAAAAJ&citation_for_view=nOF9akgAAAAJ:KlAtU1dfN6UC,2015
Joshua Daymude,Preventing extreme polarization of political attitudes,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CQNOJjgAAAAJ&citation_for_view=CQNOJjgAAAAJ:roLk4NBRz8UC,2021
Joshua Daymude,Leader election and shape formation with self-organizing programmable matter,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CQNOJjgAAAAJ&citation_for_view=CQNOJjgAAAAJ:UeHWp8X0CEIC,2015
Joshua Daymude,A Markov chain algorithm for compression in self-organizing particle systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CQNOJjgAAAAJ&citation_for_view=CQNOJjgAAAAJ:u-x6o8ySG0sC,2016
Joshua Daymude,Improved leader election for self-organizing programmable matter,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CQNOJjgAAAAJ&citation_for_view=CQNOJjgAAAAJ:2osOgNQ5qMEC,2017
Joshua Daymude,Programming active cohesive granular matter with mechanically induced phase changes,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CQNOJjgAAAAJ&citation_for_view=CQNOJjgAAAAJ:Se3iqnhoufwC,2021
Joshua Daymude,Computing by programmable particles,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CQNOJjgAAAAJ&citation_for_view=CQNOJjgAAAAJ:W7OEmFMy1HYC,2019
Joshua Daymude,On the runtime of universal coating for programmable matter,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CQNOJjgAAAAJ&citation_for_view=CQNOJjgAAAAJ:u5HHmVD_uO8C,2018
Joshua Daymude,The Canonical Amoebot Model: Algorithms and Concurrency Control,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CQNOJjgAAAAJ&citation_for_view=CQNOJjgAAAAJ:UebtZRa9Y70C,2021
Joshua Daymude,Phototactic Supersmarticles,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CQNOJjgAAAAJ&citation_for_view=CQNOJjgAAAAJ:qjMakFHDy7sC,2018
Joshua Daymude,A stochastic approach to shortcut bridging in programmable matter,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CQNOJjgAAAAJ&citation_for_view=CQNOJjgAAAAJ:d1gkVwhDpl0C,2018
Joshua Daymude,Convex hull formation for programmable matter,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CQNOJjgAAAAJ&citation_for_view=CQNOJjgAAAAJ:IjCSPb-OGe4C,2020
Joshua Daymude,A Local Stochastic Algorithm for Separation in Heterogeneous Self-Organizing Particle Systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CQNOJjgAAAAJ&citation_for_view=CQNOJjgAAAAJ:zYLM7Y9cAGgC,2019
Joshua Daymude,Labor and Delivery Unit Closures in Rural Georgia from 2012 to 2016 and the Impact on Black Women: A Mixed-Methods Investigation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CQNOJjgAAAAJ&citation_for_view=CQNOJjgAAAAJ:KlAtU1dfN6UC,2022
Joshua Daymude,Simulation of programmable matter systems using active tile-based self-assembly,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CQNOJjgAAAAJ&citation_for_view=CQNOJjgAAAAJ:YsMSGLbcyi4C,2025
Joshua Daymude,Bio-inspired energy distribution for programmable matter,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CQNOJjgAAAAJ&citation_for_view=CQNOJjgAAAAJ:_FxGoFyzp5QC,2021
Joshua Daymude,Cutting Through the Noise to Infer Autonomous System Topology,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CQNOJjgAAAAJ&citation_for_view=CQNOJjgAAAAJ:MXK_kJrjxJIC,2022
Joshua Daymude,"Local Mutual Exclusion for Dynamic, Anonymous, Bounded Memory Message Passing Systems",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CQNOJjgAAAAJ&citation_for_view=CQNOJjgAAAAJ:8k81kl-MbHgC,2022
Joshua Daymude,Memory Lower Bounds and Impossibility Results for Anonymous Dynamic Broadcast,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CQNOJjgAAAAJ&citation_for_view=CQNOJjgAAAAJ:4TOpqqG69KYC,2024
Joshua Daymude,Deadlock and Noise in Self-Organized Aggregation Without Computation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CQNOJjgAAAAJ&citation_for_view=CQNOJjgAAAAJ:0EnyYjriUFMC,2021
Joshua Daymude,Evolving Collective Behavior in Self-Organizing Particle Systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CQNOJjgAAAAJ&citation_for_view=CQNOJjgAAAAJ:YOwf2qJgpHMC,2024
K. Selcuk Candan,Query caching and optimization in distributed mediator systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=keO-0s0AAAAJ&citation_for_view=keO-0s0AAAAJ:u5HHmVD_uO8C,1996
K. Selcuk Candan,Method and apparatus for facilitating query reformulation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=keO-0s0AAAAJ&citation_for_view=keO-0s0AAAAJ:2osOgNQ5qMEC,2001
K. Selcuk Candan,How does the data sampling strategy impact the discovery of information diffusion in social media?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=keO-0s0AAAAJ&citation_for_view=keO-0s0AAAAJ:roLk4NBRz8UC,2010
K. Selcuk Candan,System and method for intelligent caching and refresh of dynamically generated and static web content,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=keO-0s0AAAAJ&citation_for_view=keO-0s0AAAAJ:_5tno0g5mFcC,2003
K. Selcuk Candan,Twig2Stack: bottom-up processing of generalized-tree-pattern queries over XML documents,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=keO-0s0AAAAJ&citation_for_view=keO-0s0AAAAJ:9yKSN-GCB0IC,2006
K. Selcuk Candan,Semantic and cognition based image retrieval,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=keO-0s0AAAAJ&citation_for_view=keO-0s0AAAAJ:Tyk-4Ss8FVUC,1999
K. Selcuk Candan,The advanced video information system: Data structures and query processing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=keO-0s0AAAAJ&citation_for_view=keO-0s0AAAAJ:J_g5lzvAfSwC,1996
K. Selcuk Candan,Enabling dynamic content caching for database-driven web sites,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=keO-0s0AAAAJ&citation_for_view=keO-0s0AAAAJ:d1gkVwhDpl0C,2001
K. Selcuk Candan,Resource description framework: metadata and its applications,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=keO-0s0AAAAJ&citation_for_view=keO-0s0AAAAJ:Y0pCki6q_DkC,2001
K. Selcuk Candan,Method and apparatus for intelligent network bandwidth and system resource utilization for web content fetch and refresh,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=keO-0s0AAAAJ&citation_for_view=keO-0s0AAAAJ:zYLM7Y9cAGgC,2004
K. Selcuk Candan,Resource-aware adaptive multicasting in a shared proxy overlay network,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=keO-0s0AAAAJ&citation_for_view=keO-0s0AAAAJ:aqlVkmm33-oC,2005
K. Selcuk Candan,Retrieving and organizing web pages by “information unit”,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=keO-0s0AAAAJ&citation_for_view=keO-0s0AAAAJ:qjMakFHDy7sC,2001
K. Selcuk Candan,AFilter: Adaptable XML filtering with prefix-caching and suffix-clustering,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=keO-0s0AAAAJ&citation_for_view=keO-0s0AAAAJ:IjCSPb-OGe4C,2006
K. Selcuk Candan,CHIMP: A framework for supporting distributed multimedia document authoring and presentation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=keO-0s0AAAAJ&citation_for_view=keO-0s0AAAAJ:UeHWp8X0CEIC,1997
K. Selcuk Candan,Safety guarantee of continuous join queries over punctuated data streams,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=keO-0s0AAAAJ&citation_for_view=keO-0s0AAAAJ:GnPB-g6toBAC,2007
K. Selcuk Candan,System and method employing random walks for mining web page associations and usage to optimize user-oriented web page refresh and pre-fetch scheduling,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=keO-0s0AAAAJ&citation_for_view=keO-0s0AAAAJ:_FxGoFyzp5QC,2003
K. Selcuk Candan,Frontiers in information and software as services,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=keO-0s0AAAAJ&citation_for_view=keO-0s0AAAAJ:3fE2CSJIrl8C,2009
K. Selcuk Candan,Evaluation methods and measures for causal learning algorithms,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=keO-0s0AAAAJ&citation_for_view=keO-0s0AAAAJ:isU91gLudPYC,2022
K. Selcuk Candan,GMP: Distributed geographic multicast routing in wireless sensor networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=keO-0s0AAAAJ&citation_for_view=keO-0s0AAAAJ:WF5omc3nYNoC,2006
K. Selcuk Candan,SBV-Cut: Vertex-cut based graph partitioning using structural balance vertices,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=keO-0s0AAAAJ&citation_for_view=keO-0s0AAAAJ:tYavs44e6CUC,2012
Kevin Gary,Project-based learning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oXX9SUQAAAAJ&citation_for_view=oXX9SUQAAAAJ:JV2RwH3_ST0C,2015
Kevin Gary,The image-guided surgery toolkit IGSTK: an open source C++ software toolkit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oXX9SUQAAAAJ&citation_for_view=oXX9SUQAAAAJ:u-x6o8ySG0sC,2007
Kevin Gary,Evaluation and comparison of production schedules,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oXX9SUQAAAAJ&citation_for_view=oXX9SUQAAAAJ:bEWYMUwI8FkC,2000
